ts,scan_id,price,spread,spread_bps,bid_depth,ask_depth,imbalance,bid_levels,ask_levels,nearest_bid,nearest_ask,nearest_bid_distance_bps,nearest_ask_distance_bps,buy_volume,sell_volume,trade_delta,top_bid_clusters,top_ask_clusters,error,diagnostic_only
2026-09-23T06:53:35.964517+00:00,20260923T065333.956066Z,86468.2,0.010000000009313226,0.0011564945273884765,3.1706972600000003,3.269852339999999,-0.015395437681280918,25,25,86468.2,86468.21,0.0,0.0011564945273884765,0.06562009,0.09177114,-0.026151049999999995,"[{'price': 86452.5, 'size': 1.0, 'orders': 1}, {'price': 86455.59, 'size': 0.82253159, 'orders': 2}, {'price': 86460.03, 'size': 0.18571503, 'orders': 1}, {'price': 86461.69, 'size': 0.16185263, 'orders': 1}, {'price': 86459.06, 'size': 0.16185263, 'orders': 1}]","[{'price': 86476.5, 'size': 1.0, 'orders': 1}, {'price': 86475.07, 'size': 0.69362602, 'orders': 1}, {'price': 86482.8, 'size': 0.29836883, 'orders': 1}, {'price': 86482.81, 'size': 0.17246946, 'orders': 2}, {'price': 86473.78, 'size': 0.16185263, 'orders': 1}]",,True
2026-09-23T07:07:31.480933+00:00,20260923T070730.733176Z,86336.87,0.010000000009313226,0.0011582537112259485,3.704775979999999,1.8207396900000001,0.34097021934606137,25,25,86336.87,86336.88,0.0,0.0011582537112259485,0.11445970000000003,0.32547629999999994,-0.21101659999999992,"[{'price': 86325.0, 'size': 1.01, 'orders': 2}, {'price': 86326.54, 'size': 0.76179046, 'orders': 2}, {'price': 86322.02, 'size': 0.27080798, 'orders': 1}, {'price': 86322.03, 'size': 0.26426838, 'orders': 1}, {'price': 86316.5, 'size': 0.226786, 'orders': 1}]","[{'price': 86352.76, 'size': 0.3390337, 'orders': 1}, {'price': 86349.43, 'size': 0.1692213, 'orders': 1}, {'price': 86346.08, 'size': 0.16364708, 'orders': 1}, {'price': 86343.49, 'size': 0.16185263, 'orders': 1}, {'price': 86346.09, 'size': 0.16185263, 'orders': 1}]",,True
2026-09-23T07:24:36.376842+00:00,20260923T072435.817481Z,86362.98,0.010000000009313226,0.0011579035379873674,2.2492933200000005,2.3063253199999996,-0.012519046150886563,25,25,86354.98,86354.99,0.9263228295271886,0.0,0.20192754000000002,0.19508725000000002,0.006840289999999999,"[{'price': 86338.61, 'size': 0.31205195, 'orders': 1}, {'price': 86338.13, 'size': 0.27075467, 'orders': 1}, {'price': 86343.59, 'size': 0.21511583, 'orders': 1}, {'price': 86350.27, 'size': 0.16185263, 'orders': 1}, {'price': 86347.52, 'size': 0.16185263, 'orders': 1}]","[{'price': 86370.17, 'size': 0.47732137, 'orders': 1}, {'price': 86371.62, 'size': 0.35933921, 'orders': 2}, {'price': 86364.7, 'size': 0.16185263, 'orders': 1}, {'price': 86367.53, 'size': 0.16185263, 'orders': 1}, {'price': 86370.18, 'size': 0.16185263, 'orders': 1}]",,True
2026-09-23T07:40:42.344776+00:00,20260923T074041.548087Z,86208.35,0.010000000009313226,0.0011599804438100516,3.7078738099999993,1.3433232700000002,0.4681168646858655,25,25,86214.76,86214.77,0.0,0.7447074442322876,0.27123500999999994,0.55972698,-0.28849197000000004,"[{'price': 86203.5, 'size': 1.0, 'orders': 1}, {'price': 86205.13, 'size': 0.90625599, 'orders': 2}, {'price': 86202.41, 'size': 0.27117637, 'orders': 1}, {'price': 86196.61, 'size': 0.25280334, 'orders': 1}, {'price': 86209.91, 'size': 0.12083048, 'orders': 2}]","[{'price': 86231.93, 'size': 0.25741837, 'orders': 1}, {'price': 86228.42, 'size': 0.15461189, 'orders': 1}, {'price': 86228.47, 'size': 0.11597097, 'orders': 1}, {'price': 86225.52, 'size': 0.11586143, 'orders': 1}, {'price': 86228.43, 'size': 0.11586143, 'orders': 1}]",,True
2026-09-23T07:52:49.896284+00:00,20260923T075249.344233Z,86201.82,0.00999999999476131,0.001160068313495157,3.1609252999999997,2.49657628,0.11742798664848089,25,25,86208.03,86208.04,0.0,0.7215624913704387,0.12847838999999997,0.22567524,-0.09719685000000003,"[{'price': 86193.0, 'size': 1.0, 'orders': 1}, {'price': 86195.68, 'size': 0.69805689, 'orders': 2}, {'price': 86199.03, 'size': 0.28556078, 'orders': 1}, {'price': 86199.02, 'size': 0.16276072, 'orders': 1}, {'price': 86196.3, 'size': 0.16276072, 'orders': 1}]","[{'price': 86226.14, 'size': 1.01651224, 'orders': 1}, {'price': 86213.72, 'size': 0.1943363, 'orders': 1}, {'price': 86219.27, 'size': 0.1843193, 'orders': 2}, {'price': 86213.73, 'size': 0.16276072, 'orders': 1}, {'price': 86216.53, 'size': 0.16276072, 'orders': 1}]",,True
2026-09-23T08:05:23.630150+00:00,20260923T080522.825124Z,86113.32,0.00999999999476131,0.0011612605337665892,3.4092335400000002,1.56853572,0.36978367695572933,25,25,86114.99,86115.0,0.0,0.1950917697741784,0.14166881999999997,0.64385446,-0.50218564,"[{'price': 86103.0, 'size': 1.0, 'orders': 1}, {'price': 86105.13, 'size': 0.69879195, 'orders': 1}, {'price': 86100.85, 'size': 0.39862748, 'orders': 2}, {'price': 86098.97, 'size': 0.27150662, 'orders': 1}, {'price': 86110.61, 'size': 0.11603072, 'orders': 1}]","[{'price': 86131.06, 'size': 0.23789152, 'orders': 1}, {'price': 86127.7, 'size': 0.16947559, 'orders': 1}, {'price': 86124.4, 'size': 0.14525188, 'orders': 1}, {'price': 86124.43, 'size': 0.11611107, 'orders': 1}, {'price': 86124.41, 'size': 0.11603072, 'orders': 1}]",,True
2026-09-23T08:23:38.610243+00:00,20260923T082337.096642Z,86235.05,0.00999999999476131,0.0011596212902713352,2.7637058699999995,1.1142250799999998,0.4253507376143456,25,25,86232.88,86232.89,0.2516378201205025,0.0,0.10627918,0.21905453000000003,-0.11277535000000002,"[{'price': 86223.0, 'size': 1.0, 'orders': 1}, {'price': 86225.15, 'size': 0.7106866, 'orders': 2}, {'price': 86216.87, 'size': 0.33824504, 'orders': 2}, {'price': 86221.53, 'size': 0.09566953, 'orders': 1}, {'price': 86224.55, 'size': 0.09278099, 'orders': 1}]","[{'price': 86247.48, 'size': 0.1196267, 'orders': 1}, {'price': 86244.53, 'size': 0.11717219, 'orders': 1}, {'price': 86244.82, 'size': 0.11594899, 'orders': 1}, {'price': 86232.89, 'size': 0.11388567, 'orders': 4}, {'price': 86235.1, 'size': 0.1, 'orders': 3}]",,True
2026-09-23T08:39:34.264014+00:00,20260923T083933.714633Z,86170.63,0.00999999999476131,0.0011604882074973005,2.8743844299999997,0.9830146099999998,0.49032257238286664,25,25,86170.63,86170.64,0.0,0.0011604882074973005,0.3210975800000002,0.010689420000000002,0.3104081600000002,"[{'price': 86155.5, 'size': 1.0, 'orders': 1}, {'price': 86155.51, 'size': 0.70023895, 'orders': 2}, {'price': 86160.01, 'size': 0.17831797, 'orders': 1}, {'price': 86152.64, 'size': 0.11607304, 'orders': 1}, {'price': 86158.25, 'size': 0.11606548, 'orders': 1}]","[{'price': 86183.13, 'size': 0.13068455, 'orders': 1}, {'price': 86178.72, 'size': 0.0965721, 'orders': 2}, {'price': 86181.08, 'size': 0.0928278, 'orders': 1}, {'price': 86172.35, 'size': 0.07285181, 'orders': 2}, {'price': 86173.99, 'size': 0.06956557, 'orders': 1}]",,True
2026-09-23T08:53:16.537792+00:00,20260923T085315.087663Z,85765.67,0.00999999999476131,0.0011659676878594094,2.6961890699999995,1.3327617299999996,0.33840754272799767,25,25,85745.47,85745.48,2.3552547307095124,0.0,0.45624536,0.4977995900000002,-0.04155423000000019,"[{'price': 85731.0, 'size': 1.0, 'orders': 1}, {'price': 85731.05, 'size': 0.694698, 'orders': 2}, {'price': 85725.18, 'size': 0.11665183, 'orders': 1}, {'price': 85725.61, 'size': 0.11127825, 'orders': 2}, {'price': 85740.36, 'size': 0.09330494, 'orders': 1}]","[{'price': 85766.32, 'size': 0.29818385, 'orders': 1}, {'price': 85760.67, 'size': 0.11660356, 'orders': 1}, {'price': 85758.1, 'size': 0.11332064, 'orders': 1}, {'price': 85753.57, 'size': 0.0894749, 'orders': 1}, {'price': 85761.72, 'size': 0.07811987, 'orders': 1}]",,True
2026-09-23T09:05:49.845471+00:00,20260923T090549.271251Z,85905.85,0.010000000009313226,0.001164065079306383,2.602512140000001,1.8834155099999998,0.1603005411823797,25,25,85878.31,85878.32,3.2058352254250613,0.0,0.5042976400000001,0.19395087,0.3103467700000001,"[{'price': 85873.5, 'size': 1.0, 'orders': 1}, {'price': 85873.51, 'size': 0.72280408, 'orders': 1}, {'price': 85873.15, 'size': 0.09316066, 'orders': 1}, {'price': 85870.53, 'size': 0.08920217, 'orders': 1}, {'price': 85866.17, 'size': 0.08763004, 'orders': 1}]","[{'price': 85897.37, 'size': 0.7837428, 'orders': 2}, {'price': 85890.9, 'size': 0.11642677, 'orders': 1}, {'price': 85892.54, 'size': 0.11631793, 'orders': 1}, {'price': 85890.5, 'size': 0.10592126, 'orders': 2}, {'price': 85879.62, 'size': 0.09315365, 'orders': 1}]",,True
2026-09-23T09:22:58.953961+00:00,20260923T092258.362778Z,85957.79,0.00999999999476131,0.0011633616912162714,2.5255208899999992,1.34529666,0.30490308952949735,25,25,85959.91,85959.92,0.0,0.2477960403594202,0.04389636000000002,0.17105689,-0.12716052999999997,"[{'price': 85951.5, 'size': 1.0, 'orders': 1}, {'price': 85952.65, 'size': 0.66102627, 'orders': 2}, {'price': 85948.39, 'size': 0.14230716, 'orders': 1}, {'price': 85956.52, 'size': 0.12486297, 'orders': 1}, {'price': 85956.51, 'size': 0.09307373, 'orders': 1}]","[{'price': 85974.89, 'size': 0.15038238, 'orders': 2}, {'price': 85977.28, 'size': 0.1163098, 'orders': 1}, {'price': 85978.52, 'size': 0.10838146, 'orders': 2}, {'price': 85965.92, 'size': 0.09307373, 'orders': 1}, {'price': 85968.62, 'size': 0.09307373, 'orders': 1}]",,True
2026-09-23T09:38:10.235029+00:00,20260923T093808.892935Z,85814.99,0.00999999999476131,0.0011652975773534797,2.5377452199999997,2.2188083900000004,0.06705208353575128,25,25,85823.3,85823.31,0.0,0.9695275848651188,0.01937514000000002,0.30194314000000005,-0.28256800000000004,"[{'price': 85809.0, 'size': 1.0, 'orders': 1}, {'price': 85809.17, 'size': 0.66301822, 'orders': 2}, {'price': 85806.28, 'size': 0.24514758, 'orders': 2}, {'price': 85812.12, 'size': 0.13127348, 'orders': 2}, {'price': 85812.09, 'size': 0.09322694, 'orders': 1}]","[{'price': 85836.9, 'size': 0.70268848, 'orders': 2}, {'price': 85828.81, 'size': 0.14316818, 'orders': 2}, {'price': 85834.27, 'size': 0.13702432, 'orders': 1}, {'price': 85823.32, 'size': 0.12719227, 'orders': 2}, {'price': 85823.31, 'size': 0.12334534, 'orders': 4}]",,True
2026-09-23T09:51:50.950837+00:00,20260923T095150.170998Z,85792.01,0.00999999999476131,0.0011656097105967457,1.8438481100000004,2.0002296299999998,-0.0406811543826893,25,25,85792.0,85792.01,0.0011656097105967457,0.0,0.31690756000000003,0.04017603,0.27673153000000006,"[{'price': 85792.0, 'size': 0.86298064, 'orders': 1}, {'price': 85765.32, 'size': 0.2519927, 'orders': 2}, {'price': 85767.89, 'size': 0.11659374, 'orders': 1}, {'price': 85769.2, 'size': 0.10340051, 'orders': 1}, {'price': 85781.07, 'size': 0.09326066, 'orders': 1}]","[{'price': 85792.01, 'size': 0.82823993, 'orders': 6}, {'price': 85800.25, 'size': 0.11931593, 'orders': 2}, {'price': 85803.56, 'size': 0.11654529, 'orders': 1}, {'price': 85809.58, 'size': 0.09350972, 'orders': 1}, {'price': 85792.07, 'size': 0.09324871, 'orders': 1}]",,True
2026-09-23T10:03:03.318471+00:00,20260923T100302.706665Z,85877.45,0.010000000009313226,0.0011644500400644438,1.17304184,0.93249715,0.11424375950406884,25,25,85877.45,85877.46,0.0,0.0011644500400644438,0.11128656000000002,0.06291039000000001,0.04837617000000001,"[{'price': 85860.01, 'size': 0.24430965, 'orders': 2}, {'price': 85859.75, 'size': 0.11646899, 'orders': 1}, {'price': 85859.2, 'size': 0.09319871, 'orders': 1}, {'price': 85856.56, 'size': 0.09319871, 'orders': 1}, {'price': 85870.13, 'size': 0.09316394, 'orders': 1}]","[{'price': 85890.18, 'size': 0.13381922, 'orders': 1}, {'price': 85890.89, 'size': 0.11642679, 'orders': 1}, {'price': 85877.46, 'size': 0.10971636, 'orders': 2}, {'price': 85886.83, 'size': 0.09319871, 'orders': 1}, {'price': 85890.19, 'size': 0.09319871, 'orders': 1}]",,True
2026-09-23T10:21:15.570391+00:00,20260923T102113.938086Z,85765.0,0.00999999999476131,0.0011659767964509193,2.87824519,2.36084669,0.09875728692125936,25,25,85764.21,85764.22,0.09211216696713077,0.0,0.11157294000000001,0.20795875000000003,-0.09638581000000002,"[{'price': 85752.0, 'size': 1.0, 'orders': 1}, {'price': 85752.8, 'size': 0.73770882, 'orders': 1}, {'price': 85764.21, 'size': 0.16857496, 'orders': 9}, {'price': 85751.88, 'size': 0.14422683, 'orders': 1}, {'price': 85751.72, 'size': 0.11661572, 'orders': 1}]","[{'price': 85779.0, 'size': 1.0, 'orders': 1}, {'price': 85778.68, 'size': 0.70558015, 'orders': 2}, {'price': 85773.33, 'size': 0.09326909, 'orders': 1}, {'price': 85774.98, 'size': 0.06991469, 'orders': 1}, {'price': 85779.21, 'size': 0.06991469, 'orders': 1}]",,True
2026-09-23T10:35:38.998076+00:00,20260923T103538.215659Z,85770.52,0.00999999999476131,0.0011659017567762573,2.5075487400000003,2.8166172800000004,-0.05805013195287252,25,25,85770.46,85770.47,0.006995410544050763,0.0,0.09895400999999998,0.4300142699999998,-0.33106025999999983,"[{'price': 85753.5, 'size': 1.0, 'orders': 1}, {'price': 85756.59, 'size': 0.62110871, 'orders': 2}, {'price': 85752.26, 'size': 0.11661499, 'orders': 1}, {'price': 85752.31, 'size': 0.11298624, 'orders': 2}, {'price': 85760.64, 'size': 0.10514595, 'orders': 1}]","[{'price': 85780.5, 'size': 1.0, 'orders': 1}, {'price': 85780.07, 'size': 0.69223094, 'orders': 2}, {'price': 85770.71, 'size': 0.15006012, 'orders': 2}, {'price': 85774.81, 'size': 0.12689781, 'orders': 1}, {'price': 85782.12, 'size': 0.11657442, 'orders': 1}]",,True
2026-09-23T10:49:31.759669+00:00,20260923T104930.062211Z,85863.92,1.25,0.14557919088716192,0.6677596699999999,1.11293832,-0.2500023319507426,25,25,85855.19,85856.44,1.0167250691554643,0.0,0.05722232000000001,0.11924443000000003,-0.06202211000000002,"[{'price': 85850.13, 'size': 0.10703664, 'orders': 1}, {'price': 85852.55, 'size': 0.09318301, 'orders': 1}, {'price': 85846.51, 'size': 0.07554443, 'orders': 1}, {'price': 85850.12, 'size': 0.0700212, 'orders': 1}, {'price': 85847.4, 'size': 0.0700212, 'orders': 1}]","[{'price': 85868.71, 'size': 0.16097238, 'orders': 1}, {'price': 85870.75, 'size': 0.11645409, 'orders': 1}, {'price': 85860.13, 'size': 0.11347647, 'orders': 1}, {'price': 85859.35, 'size': 0.09317565, 'orders': 1}, {'price': 85865.64, 'size': 0.09022192, 'orders': 2}]",,True
2026-09-23T10:59:35.380247+00:00,20260923T105934.598478Z,85904.25,0.00999999999476131,0.0011640867587763481,2.20068819,1.28863683,0.2613833204910216,25,25,85904.24,85904.25,0.0011640867587763481,0.0,1.3437949899999995,0.06472516,1.2790698299999994,"[{'price': 85891.5, 'size': 1.0, 'orders': 1}, {'price': 85885.62, 'size': 0.37481874, 'orders': 1}, {'price': 85885.61, 'size': 0.27217671, 'orders': 1}, {'price': 85898.67, 'size': 0.09313299, 'orders': 1}, {'price': 85893.1, 'size': 0.0700212, 'orders': 1}]","[{'price': 85912.1, 'size': 0.18700148, 'orders': 2}, {'price': 85904.29, 'size': 0.12343354, 'orders': 2}, {'price': 85915.47, 'size': 0.11639348, 'orders': 1}, {'price': 85904.25, 'size': 0.09673853, 'orders': 3}, {'price': 85904.84, 'size': 0.0931263, 'orders': 1}]",,True
2026-09-23T11:17:57.914307+00:00,20260923T111755.760510Z,85696.94,0.00999999999476131,0.0011669028082871233,1.42601708,1.24636275,0.06722634559025241,25,25,85701.28,85701.29,0.0,0.507602721869797,0.22504713999999995,0.9395766199999999,-0.7145294799999999,"[{'price': 85683.32, 'size': 0.71313118, 'orders': 2}, {'price': 85692.62, 'size': 0.08098536, 'orders': 2}, {'price': 85696.06, 'size': 0.06988247, 'orders': 1}, {'price': 85693.35, 'size': 0.06988247, 'orders': 1}, {'price': 85690.52, 'size': 0.06988247, 'orders': 1}]","[{'price': 85711.34, 'size': 0.16747246, 'orders': 1}, {'price': 85711.38, 'size': 0.14, 'orders': 3}, {'price': 85701.29, 'size': 0.10738958, 'orders': 6}, {'price': 85705.8, 'size': 0.10718223, 'orders': 1}, {'price': 85714.34, 'size': 0.09312838, 'orders': 1}]",,True
